application_id,checking_status,duration_months,credit_history,purpose,credit_amount,savings_status,employment_since,installment_rate_pct,personal_status_sex,other_debtors,residence_since_years,property,age_years,other_installment_plans,housing,existing_credits_count,job,dependents_count,telephone,foreign_worker,default
0972,none,24,existing_paid_duly,car_new,7393,lt_100,1_to_4y,1,male_single,none,4,savings_agreement_or_life_insurance,43,none,own,1,unskilled_resident,2,none,yes,0
0973,lt_0,24,all_paid_this_bank,car_new,1193,lt_100,unemployed,1,female_divorced_separated_married,co_applicant,4,unknown_or_none,29,none,rent,2,unemployed_unskilled_non_resident,1,none,yes,1
0974,lt_0,60,existing_paid_duly,business,7297,lt_100,ge_7y,4,male_single,co_applicant,4,unknown_or_none,36,none,rent,1,skilled_employee,1,none,yes,1
0975,none,30,critical_or_other_credits,radio_tv,2831,lt_100,1_to_4y,4,female_divorced_separated_married,none,2,car_or_other,33,none,own,1,skilled_employee,1,yes,yes,0
0976,ge_200_or_salary,24,existing_paid_duly,radio_tv,1258,500_to_1000,1_to_4y,3,female_divorced_separated_married,none,3,car_or_other,57,none,own,1,unskilled_resident,1,none,yes,0
0977,0_to_200,6,existing_paid_duly,radio_tv,753,lt_100,1_to_4y,2,female_divorced_separated_married,guarantor,3,real_estate,64,none,own,1,skilled_employee,1,none,yes,0
0978,0_to_200,18,past_delays,business,2427,unknown_or_none,ge_7y,4,male_single,none,2,savings_agreement_or_life_insurance,42,none,own,2,skilled_employee,1,none,yes,0
0979,none,24,past_delays,car_new,2538,lt_100,ge_7y,4,male_single,none,4,car_or_other,47,none,own,2,unskilled_resident,2,none,yes,1
0980,0_to_200,15,all_paid_this_bank,car_new,1264,100_to_500,1_to_4y,2,male_married_widowed,none,2,savings_agreement_or_life_insurance,25,none,rent,1,skilled_employee,1,none,yes,1
0981,0_to_200,30,critical_or_other_credits,furniture_equipment,8386,lt_100,4_to_7y,2,male_single,none,2,savings_agreement_or_life_insurance,49,none,own,1,skilled_employee,1,none,yes,1
0982,none,48,existing_paid_duly,business,4844,lt_100,unemployed,3,male_single,none,2,car_or_other,33,bank,rent,1,management_or_self_employed,1,yes,yes,1
0983,ge_200_or_salary,21,existing_paid_duly,car_new,2923,100_to_500,1_to_4y,1,female_divorced_separated_married,none,1,car_or_other,28,bank,own,1,management_or_self_employed,1,yes,yes,0
0984,lt_0,36,existing_paid_duly,car_used,8229,lt_100,1_to_4y,2,male_single,none,2,savings_agreement_or_life_insurance,26,none,own,1,skilled_employee,2,none,yes,1
0985,none,24,critical_or_other_credits,furniture_equipment,2028,lt_100,4_to_7y,2,male_single,none,2,savings_agreement_or_life_insurance,30,none,own,2,unskilled_resident,1,none,yes,0
0986,lt_0,15,critical_or_other_credits,furniture_equipment,1433,lt_100,1_to_4y,4,female_divorced_separated_married,none,3,savings_agreement_or_life_insurance,25,none,rent,2,skilled_employee,1,none,yes,0
0987,ge_200_or_salary,42,no_credits_all_paid,business,6289,lt_100,lt_1y,2,male_divorced_separated,none,1,savings_agreement_or_life_insurance,33,none,own,2,skilled_employee,1,none,yes,0
0988,none,13,existing_paid_duly,radio_tv,1409,100_to_500,unemployed,2,female_divorced_separated_married,none,4,real_estate,64,none,own,1,skilled_employee,1,none,yes,0
0989,lt_0,24,existing_paid_duly,car_used,6579,lt_100,unemployed,4,male_single,none,2,unknown_or_none,29,none,for_free,1,management_or_self_employed,1,yes,yes,0
0990,0_to_200,24,critical_or_other_credits,radio_tv,1743,lt_100,ge_7y,4,male_single,none,2,savings_agreement_or_life_insurance,48,none,own,2,unskilled_resident,1,none,yes,0
0991,none,12,critical_or_other_credits,education,3565,unknown_or_none,lt_1y,2,male_single,none,1,savings_agreement_or_life_insurance,37,none,own,2,unskilled_resident,2,none,yes,0
0992,none,15,all_paid_this_bank,radio_tv,1569,100_to_500,ge_7y,4,male_single,none,4,car_or_other,34,bank,own,1,unskilled_resident,2,none,yes,0
0993,lt_0,18,existing_paid_duly,radio_tv,1936,unknown_or_none,4_to_7y,2,male_married_widowed,none,4,car_or_other,23,none,rent,2,unskilled_resident,1,none,yes,0
0994,lt_0,36,existing_paid_duly,furniture_equipment,3959,lt_100,unemployed,4,male_single,none,3,savings_agreement_or_life_insurance,30,none,own,1,management_or_self_employed,1,yes,yes,0
0995,none,12,existing_paid_duly,car_new,2390,unknown_or_none,ge_7y,4,male_single,none,3,car_or_other,50,none,own,1,skilled_employee,1,yes,yes,0
0996,none,12,existing_paid_duly,furniture_equipment,1736,lt_100,4_to_7y,3,female_divorced_separated_married,none,4,real_estate,31,none,own,1,unskilled_resident,1,none,yes,0
0997,lt_0,30,existing_paid_duly,car_used,3857,lt_100,1_to_4y,4,male_divorced_separated,none,4,savings_agreement_or_life_insurance,40,none,own,1,management_or_self_employed,1,yes,yes,0
0998,none,12,existing_paid_duly,radio_tv,804,lt_100,ge_7y,4,male_single,none,4,car_or_other,38,none,own,1,skilled_employee,1,none,yes,0
0999,lt_0,45,existing_paid_duly,radio_tv,1845,lt_100,1_to_4y,4,male_single,none,4,unknown_or_none,23,none,for_free,1,skilled_employee,1,yes,yes,1
1000,0_to_200,45,critical_or_other_credits,car_used,4576,100_to_500,unemployed,3,male_single,none,4,car_or_other,27,none,own,1,skilled_employee,1,none,yes,0
